2025-02-16 20:00:12 - Starting Hydrogen Rocket UI
2025-02-16 20:00:12 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:00:12 - Connected to /dev/ttyUSB0
2025-02-16 20:00:12 - Error parsing data: .26  1
2025-02-16 20:01:26 - Starting Hydrogen Rocket UI
2025-02-16 20:01:26 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:01:26 - Connected to /dev/ttyUSB0
2025-02-16 20:01:26 - Error parsing data: . 0
2025-02-16 20:01:52 - Starting Hydrogen Rocket UI
2025-02-16 20:01:52 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:01:52 - Connected to /dev/ttyUSB0
2025-02-16 20:01:52 - Error parsing data: 0002.9  1
2025-02-16 20:04:11 - Starting Hydrogen Rocket UI
2025-02-16 20:04:11 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:11 - Connected to /dev/ttyUSB0
2025-02-16 20:04:11 - Error parsing data: 0026 01
2025-02-16 20:04:13 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:13 - Arduino disconnected... Going to default settings
2025-02-16 20:04:13 - Trying to reconnect to Arduino...
2025-02-16 20:04:13 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:13 - Connected to /dev/ttyUSB0
2025-02-16 20:04:13 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:13 - Arduino disconnected... Going to default settings
2025-02-16 20:04:13 - Trying to reconnect to Arduino...
2025-02-16 20:04:14 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:14 - Connected to /dev/ttyUSB0
2025-02-16 20:04:15 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:15 - Arduino disconnected... Going to default settings
2025-02-16 20:04:15 - Trying to reconnect to Arduino...
2025-02-16 20:04:15 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:15 - Connected to /dev/ttyUSB0
2025-02-16 20:04:17 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:17 - Arduino disconnected... Going to default settings
2025-02-16 20:04:17 - Trying to reconnect to Arduino...
2025-02-16 20:04:17 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:17 - Connected to /dev/ttyUSB0
2025-02-16 20:04:19 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:19 - Arduino disconnected... Going to default settings
2025-02-16 20:04:19 - Trying to reconnect to Arduino...
2025-02-16 20:04:19 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:19 - Connected to /dev/ttyUSB0
2025-02-16 20:04:22 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:22 - Arduino disconnected... Going to default settings
2025-02-16 20:04:22 - Trying to reconnect to Arduino...
2025-02-16 20:04:22 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:22 - Connected to /dev/ttyUSB0
2025-02-16 20:04:23 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:23 - Arduino disconnected... Going to default settings
2025-02-16 20:04:23 - Trying to reconnect to Arduino...
2025-02-16 20:04:23 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:23 - Connected to /dev/ttyUSB0
2025-02-16 20:04:23 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:23 - Arduino disconnected... Going to default settings
2025-02-16 20:04:23 - Trying to reconnect to Arduino...
2025-02-16 20:04:24 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:24 - Connected to /dev/ttyUSB0
2025-02-16 20:04:26 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:26 - Arduino disconnected... Going to default settings
2025-02-16 20:04:26 - Trying to reconnect to Arduino...
2025-02-16 20:04:26 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:26 - Connected to /dev/ttyUSB0
2025-02-16 20:04:26 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:26 - Arduino disconnected... Going to default settings
2025-02-16 20:04:26 - Trying to reconnect to Arduino...
2025-02-16 20:04:27 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:27 - Connected to /dev/ttyUSB0
2025-02-16 20:04:32 - your language is: english
2025-02-16 20:04:33 - Error parsing data: 0.0 26  0. .901
2025-02-16 20:04:34 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:34 - Arduino disconnected... Going to default settings
2025-02-16 20:04:34 - Trying to reconnect to Arduino...
2025-02-16 20:04:34 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:34 - Connected to /dev/ttyUSB0
2025-02-16 20:04:35 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:35 - Arduino disconnected... Going to default settings
2025-02-16 20:04:35 - Trying to reconnect to Arduino...
2025-02-16 20:04:35 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:35 - Connected to /dev/ttyUSB0
2025-02-16 20:04:37 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:37 - Arduino disconnected... Going to default settings
2025-02-16 20:04:37 - Trying to reconnect to Arduino...
2025-02-16 20:04:37 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:37 - Connected to /dev/ttyUSB0
2025-02-16 20:04:38 - Error parsing data: 0.0 2.69  1.026  . 6000.69
2025-02-16 20:04:38 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:38 - Arduino disconnected... Going to default settings
2025-02-16 20:04:38 - Trying to reconnect to Arduino...
2025-02-16 20:04:38 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:38 - Connected to /dev/ttyUSB0
2025-02-16 20:04:40 - Error parsing data: 000 2.690 0
2025-02-16 20:04:42 - your language is: hebrew
2025-02-16 20:04:42 - Error parsing data: 0029
2025-02-16 20:04:44 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:44 - Arduino disconnected... Going to default settings
2025-02-16 20:04:44 - Trying to reconnect to Arduino...
2025-02-16 20:04:44 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:44 - Connected to /dev/ttyUSB0
2025-02-16 20:04:46 - your language is: english
2025-02-16 20:04:47 - Error parsing data: 0.00 . 1 100 2.9 000269
2025-02-16 20:04:48 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:48 - Arduino disconnected... Going to default settings
2025-02-16 20:04:48 - Trying to reconnect to Arduino...
2025-02-16 20:04:48 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:48 - Connected to /dev/ttyUSB0
2025-02-16 20:04:48 - Error parsing data: 0.0 26  0. .901
2025-02-16 20:04:49 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:49 - Arduino disconnected... Going to default settings
2025-02-16 20:04:49 - Trying to reconnect to Arduino...
2025-02-16 20:04:49 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:49 - Connected to /dev/ttyUSB0
2025-02-16 20:04:50 - Error parsing data: 000 2 1
2025-02-16 20:04:51 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:51 - Arduino disconnected... Going to default settings
2025-02-16 20:04:51 - Trying to reconnect to Arduino...
2025-02-16 20:04:51 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:51 - Connected to /dev/ttyUSB0
2025-02-16 20:04:52 - Error parsing data: 01.2 . 9 .00 .6 0
2025-02-16 20:04:54 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:54 - Arduino disconnected... Going to default settings
2025-02-16 20:04:54 - Trying to reconnect to Arduino...
2025-02-16 20:04:54 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:54 - Connected to /dev/ttyUSB0
2025-02-16 20:04:57 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:57 - Arduino disconnected... Going to default settings
2025-02-16 20:04:57 - Trying to reconnect to Arduino...
2025-02-16 20:04:57 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:57 - Connected to /dev/ttyUSB0
2025-02-16 20:04:58 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:58 - Arduino disconnected... Going to default settings
2025-02-16 20:04:58 - Trying to reconnect to Arduino...
2025-02-16 20:04:58 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:58 - Connected to /dev/ttyUSB0
2025-02-16 20:04:58 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:04:58 - Arduino disconnected... Going to default settings
2025-02-16 20:04:58 - Trying to reconnect to Arduino...
2025-02-16 20:04:59 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:04:59 - Connected to /dev/ttyUSB0
2025-02-16 20:05:00 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:00 - Arduino disconnected... Going to default settings
2025-02-16 20:05:00 - Trying to reconnect to Arduino...
2025-02-16 20:05:00 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:00 - Connected to /dev/ttyUSB0
2025-02-16 20:05:02 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:02 - Arduino disconnected... Going to default settings
2025-02-16 20:05:02 - Trying to reconnect to Arduino...
2025-02-16 20:05:02 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:02 - Connected to /dev/ttyUSB0
2025-02-16 20:05:03 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:03 - Arduino disconnected... Going to default settings
2025-02-16 20:05:03 - Trying to reconnect to Arduino...
2025-02-16 20:05:03 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:03 - Connected to /dev/ttyUSB0
2025-02-16 20:05:03 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:03 - Arduino disconnected... Going to default settings
2025-02-16 20:05:03 - Trying to reconnect to Arduino...
2025-02-16 20:05:04 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:04 - Connected to /dev/ttyUSB0
2025-02-16 20:05:07 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:07 - Arduino disconnected... Going to default settings
2025-02-16 20:05:07 - Trying to reconnect to Arduino...
2025-02-16 20:05:07 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:07 - Connected to /dev/ttyUSB0
2025-02-16 20:05:07 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:07 - Arduino disconnected... Going to default settings
2025-02-16 20:05:07 - Trying to reconnect to Arduino...
2025-02-16 20:05:08 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:08 - Connected to /dev/ttyUSB0
2025-02-16 20:05:09 - Error parsing data: 0.0 26  0.0 26  0 000 . 1
2025-02-16 20:05:10 - Error parsing data: 0.0 .
2025-02-16 20:05:10 - Error parsing data: .02.601
2025-02-16 20:05:12 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:12 - Arduino disconnected... Going to default settings
2025-02-16 20:05:12 - Trying to reconnect to Arduino...
2025-02-16 20:05:12 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:12 - Connected to /dev/ttyUSB0
2025-02-16 20:05:12 - Error parsing data: 0. .901
2025-02-16 20:05:12 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:12 - Arduino disconnected... Going to default settings
2025-02-16 20:05:12 - Trying to reconnect to Arduino...
2025-02-16 20:05:13 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:13 - Connected to /dev/ttyUSB0
2025-02-16 20:05:13 - Error parsing data: .69 01
2025-02-16 20:05:14 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:14 - Arduino disconnected... Going to default settings
2025-02-16 20:05:14 - Trying to reconnect to Arduino...
2025-02-16 20:05:14 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:14 - Connected to /dev/ttyUSB0
2025-02-16 20:05:16 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:16 - Arduino disconnected... Going to default settings
2025-02-16 20:05:16 - Trying to reconnect to Arduino...
2025-02-16 20:05:16 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:16 - Connected to /dev/ttyUSB0
2025-02-16 20:05:18 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:18 - Arduino disconnected... Going to default settings
2025-02-16 20:05:18 - Trying to reconnect to Arduino...
2025-02-16 20:05:18 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:18 - Connected to /dev/ttyUSB0
2025-02-16 20:05:19 - Error parsing data: 000 2.690 1
2025-02-16 20:05:19 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:19 - Arduino disconnected... Going to default settings
2025-02-16 20:05:19 - Trying to reconnect to Arduino...
2025-02-16 20:05:19 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:19 - Connected to /dev/ttyUSB0
2025-02-16 20:05:20 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:20 - Arduino disconnected... Going to default settings
2025-02-16 20:05:20 - Trying to reconnect to Arduino...
2025-02-16 20:05:20 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:20 - Connected to /dev/ttyUSB0
2025-02-16 20:05:22 - Error parsing data: .026  . .901
2025-02-16 20:05:23 - Error parsing data: 0.0 29
2025-02-16 20:05:24 - Error parsing data: 0.0029
2025-02-16 20:05:25 - Error parsing data: 6.9
2025-02-16 20:05:25 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:25 - Arduino disconnected... Going to default settings
2025-02-16 20:05:25 - Trying to reconnect to Arduino...
2025-02-16 20:05:25 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:25 - Connected to /dev/ttyUSB0
2025-02-16 20:05:27 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:27 - Arduino disconnected... Going to default settings
2025-02-16 20:05:27 - Trying to reconnect to Arduino...
2025-02-16 20:05:27 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:27 - Connected to /dev/ttyUSB0
2025-02-16 20:05:28 - Error parsing data: 00026  00 2690
2025-02-16 20:05:29 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:29 - Arduino disconnected... Going to default settings
2025-02-16 20:05:29 - Trying to reconnect to Arduino...
2025-02-16 20:05:29 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:29 - Connected to /dev/ttyUSB0
2025-02-16 20:05:29 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:29 - Arduino disconnected... Going to default settings
2025-02-16 20:05:29 - Trying to reconnect to Arduino...
2025-02-16 20:05:30 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:30 - Connected to /dev/ttyUSB0
2025-02-16 20:05:31 - your language is: None
2025-02-16 20:05:31 - Error parsing data: 000 2.6 0
2025-02-16 20:05:31 - your language is: english
2025-02-16 20:05:32 - Error parsing data: 000 2.6 01
2025-02-16 20:05:32 - Error parsing data: 0.00 2.69 0 1000 269  1
2025-02-16 20:05:33 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:33 - Arduino disconnected... Going to default settings
2025-02-16 20:05:33 - Trying to reconnect to Arduino...
2025-02-16 20:05:33 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:33 - Connected to /dev/ttyUSB0
2025-02-16 20:05:34 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:34 - Arduino disconnected... Going to default settings
2025-02-16 20:05:34 - Trying to reconnect to Arduino...
2025-02-16 20:05:34 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:34 - Connected to /dev/ttyUSB0
2025-02-16 20:05:35 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:35 - Arduino disconnected... Going to default settings
2025-02-16 20:05:35 - Trying to reconnect to Arduino...
2025-02-16 20:05:35 - Found Arduino! port: /dev/ttyUSB0
2025-02-16 20:05:35 - Connected to /dev/ttyUSB0
2025-02-16 20:05:36 - Error parsing data: 26  1
2025-02-16 20:05:39 - Error reading from serial, Arduino probably disconnected
2025-02-16 20:05:39 - Arduino disconnected... Going to default settings
2025-02-16 20:05:39 - Trying to reconnect to Arduino...
2025-02-16 20:05:39 - Found Arduino! port: /dev/ttyUSB0
